trip_id,taxi_id,source_file,start_time,end_time,start_lon,start_lat,end_lon,end_lat,duration_min,distance_km,num_points,avg_speed_kmh,start_hour,start_weekday,is_weekend,start_date
177,1001,1001.txt,2008-02-08 09:32:18,2008-02-08 16:47:43,116.55331,39.72639,116.55334,39.72639,435.4166666666667,161.12227815998418,118,22.20249574644758,9,4,0,2008-02-08
178,10010,10010.txt,2008-02-02 13:39:27,2008-02-05 02:02:45,116.56454,40.07188,116.45373,39.88945,3623.3,442.4663676689531,655,7.327017376462669,13,5,1,2008-02-02
179,10010,10010.txt,2008-02-05 02:32:56,2008-02-05 18:07:46,116.45363,39.88941,116.4255,39.93492,934.8333333333334,132.22966847485057,173,8.486839124789839,2,1,0,2008-02-05
180,10010,10010.txt,2008-02-05 18:49:15,2008-02-06 19:27:59,116.46026,39.95835,116.36403,39.93097,1478.7333333333333,76.00994494650399,256,3.0841238200195478,18,1,0,2008-02-05
181,10010,10010.txt,2008-02-06 19:58:11,2008-02-08 17:36:51,116.36404,39.93098,116.45462,39.89699,2738.6666666666665,270.8318275022573,504,5.933511313340594,19,2,0,2008-02-06
182,10011,10011.txt,2008-02-02 13:33:43,2008-02-08 17:37:49,116.4561,39.90561,116.56413,40.07126,8884.1,1636.9388825235383,4697,11.055293496405072,13,5,1,2008-02-02
183,10012,10012.txt,2008-02-02 13:33:43,2008-02-04 16:23:54,116.46235,39.88151,116.31352,39.89551,3050.1833333333334,123.6396141831766,1444,2.4321085129278335,13,5,1,2008-02-02
184,10012,10012.txt,2008-02-04 17:17:34,2008-02-08 17:39:04,116.31941,39.89561,116.46294,39.98318,5781.5,85.32386072603319,2765,0.8854850200747196,17,0,0,2008-02-04
185,10013,10013.txt,2008-02-02 13:35:40,2008-02-02 23:35:36,116.48,39.95784,116.42213,39.84467,599.9333333333333,16.755849423050133,107,1.6757711390982464,13,5,1,2008-02-02
186,10013,10013.txt,2008-02-03 10:45:31,2008-02-03 12:00:32,116.4221,39.84131,116.42222,39.84739,75.01666666666667,20.71147098997659,13,16.565495570743327,10,6,1,2008-02-03
187,10013,10013.txt,2008-02-04 09:28:39,2008-02-04 22:33:20,116.42156,39.84202,116.42726,39.8507,784.6833333333333,54.01017284763032,146,4.129832039495108,9,0,0,2008-02-04
188,10013,10013.txt,2008-02-05 12:29:47,2008-02-05 21:24:31,116.34579,39.93881,116.42049,39.8377,534.7333333333333,84.16547930638681,105,9.443826377726984,12,1,0,2008-02-05
190,10013,10013.txt,2008-02-06 08:54:27,2008-02-06 22:14:22,116.42055,39.84252,116.42214,39.8359,799.9166666666666,184.30123496812777,135,13.824032626008126,8,2,0,2008-02-06
191,10013,10013.txt,2008-02-07 11:49:39,2008-02-07 17:57:23,116.4135,39.84108,116.42743,39.84551,367.73333333333335,123.4866445032278,71,20.14829225034536,11,3,0,2008-02-07
192,10014,10014.txt,2008-02-02 13:37:28,2008-02-08 17:36:44,116.47312,39.91909,116.47308,39.91905,8879.266666666666,640.5689020539614,1662,4.328525717953925,13,5,1,2008-02-02
193,10015,10015.txt,2008-02-02 13:40:45,2008-02-03 00:41:12,116.34893,39.95121,116.22941,40.21225,660.45,220.62773006696133,118,20.04340041489542,13,5,1,2008-02-02
194,10015,10015.txt,2008-02-03 10:51:11,2008-02-04 00:08:30,116.2294,40.2124,116.22984,40.21231,797.3166666666667,218.73921290409527,145,16.46065274054104,10,6,1,2008-02-03
195,10015,10015.txt,2008-02-04 09:38:14,2008-02-04 14:58:26,116.2298,40.21223,116.38712,39.95516,320.2,101.02483259768312,60,18.930324659153612,9,0,0,2008-02-04
196,10015,10015.txt,2008-02-04 15:43:35,2008-02-04 16:28:50,116.4274,39.95837,116.41115,39.99373,45.25,14.648651808934309,10,19.423626707979196,15,0,0,2008-02-04
197,10015,10015.txt,2008-02-04 17:05:18,2008-02-04 19:26:10,116.33438,39.96608,116.23342,40.21276,140.86666666666667,63.74620906001973,27,27.15172179555975,17,0,0,2008-02-04
198,10015,10015.txt,2008-02-05 00:49:54,2008-02-05 11:48:42,116.21257,40.21307,116.22966,40.2117,658.8,3.6086101998544984,119,0.32865302366616567,0,1,0,2008-02-05
199,10015,10015.txt,2008-02-05 12:20:54,2008-02-05 18:44:37,116.22436,40.19512,116.22973,40.2123,383.71666666666664,158.40098335632493,68,24.768428965937098,12,1,0,2008-02-05
200,10015,10015.txt,2008-02-06 11:26:38,2008-02-06 16:09:24,116.22979,40.21246,116.22944,40.21223,282.76666666666665,132.40529949865675,52,28.094959224045994,11,2,0,2008-02-06
201,10015,10015.txt,2008-02-06 21:24:26,2008-02-06 21:39:32,116.22925,40.21213,116.26547,40.12623,15.1,10.463403117142402,4,41.57643622705591,21,2,0,2008-02-06
202,10015,10015.txt,2008-02-07 00:28:14,2008-02-07 00:46:07,116.26517,40.12734,116.22916,40.21216,17.883333333333333,10.077797457260045,4,33.81180880348197,0,3,0,2008-02-07
203,10015,10015.txt,2008-02-07 12:26:30,2008-02-07 18:46:27,116.22566,40.19249,116.2664,40.1261,379.95,154.97450231851903,70,24.472878376394636,12,3,0,2008-02-07
204,10015,10015.txt,2008-02-08 03:21:46,2008-02-08 03:34:38,116.26517,40.12726,116.22915,40.21198,12.866666666666667,10.21347649894571,4,47.627610616845274,3,4,0,2008-02-08
205,10015,10015.txt,2008-02-08 12:33:59,2008-02-08 14:03:18,116.22917,40.21211,115.91937,39.96079,89.31666666666666,49.702632664030325,19,33.38859443749005,12,4,0,2008-02-08
206,10016,10016.txt,2008-02-02 13:40:31,2008-02-03 08:15:26,116.34943,39.92949,116.18589,39.92784,1114.9166666666667,121.63640346186037,211,6.545945922157071,13,5,1,2008-02-02
207,10016,10016.txt,2008-02-03 09:05:25,2008-02-06 19:11:30,116.30942,39.86595,116.086,39.96765,4926.083333333333,755.6208192255613,892,9.203508362668181,9,6,1,2008-02-03
208,10016,10016.txt,2008-02-07 05:32:28,2008-02-08 17:36:20,116.08085,39.96843,116.08075,39.96845,2163.866666666667,175.27542478104158,389,4.860061689042375,5,3,0,2008-02-07
209,10017,10017.txt,2008-02-02 13:37:28,2008-02-02 18:44:24,116.3945,39.97309,116.39457,39.97304,306.93333333333334,55.54362936061427,54,10.857790274663953,13,5,1,2008-02-02
210,10017,10017.txt,2008-02-02 19:22:35,2008-02-02 19:54:23,116.39254,39.96921,116.46454,39.99084,31.8,10.148018111190527,9,19.147203983378354,19,5,1,2008-02-02
211,10017,10017.txt,2008-02-02 21:48:45,2008-02-02 22:37:50,116.46459,39.99083,116.39454,39.97309,49.083333333333336,19.2254268089329,10,23.501370632311865,21,5,1,2008-02-02
213,10017,10017.txt,2008-02-03 09:34:28,2008-02-03 12:34:35,116.39473,39.97296,116.33217,39.96612,180.11666666666667,51.61038390543668,30,17.192318132652172,9,6,1,2008-02-03
214,10017,10017.txt,2008-02-03 13:05:12,2008-02-03 13:20:17,116.34698,39.91253,116.41747,39.9481,15.083333333333334,14.701068046724124,4,58.47938670520094,13,6,1,2008-02-03
215,10017,10017.txt,2008-02-03 13:55:50,2008-02-03 14:08:29,116.36606,39.94602,116.39464,39.97297,12.65,9.32306723786388,4,44.22008176061919,13,6,1,2008-02-03
216,10017,10017.txt,2008-02-03 14:50:59,2008-02-03 19:22:35,116.40104,39.97318,116.38351,39.98644,271.6,75.59411601470849,50,16.699731078359754,14,6,1,2008-02-03
217,10017,10017.txt,2008-02-03 19:57:11,2008-02-03 20:37:25,116.32195,39.97495,116.39461,39.9731,40.233333333333334,14.60344219388161,9,21.77812423279776,19,6,1,2008-02-03
218,10017,10017.txt,2008-02-04 08:50:15,2008-02-04 11:14:45,116.39454,39.97312,116.42614,39.86437,144.5,53.20313949418396,29,22.091268994124828,8,0,0,2008-02-04
219,10017,10017.txt,2008-02-04 11:51:14,2008-02-04 13:36:52,116.42763,39.86248,116.39255,39.97254,105.63333333333334,27.017606856710405,22,15.346068899362173,11,0,0,2008-02-04
221,10017,10017.txt,2008-02-04 15:35:50,2008-02-04 21:12:51,116.32909,39.95595,116.62152,40.02355,337.01666666666665,84.0935681624427,44,14.97140820853537,15,0,0,2008-02-04
222,10017,10017.txt,2008-02-05 09:18:54,2008-02-05 13:18:28,116.62133,40.02363,116.39467,39.97306,239.56666666666666,64.47378278550616,43,16.14760108722848,9,1,0,2008-02-05
223,10017,10017.txt,2008-02-05 15:23:31,2008-02-05 21:22:13,116.39564,39.9697,116.39459,39.97307,358.7,105.17188071537856,68,17.59217408118961,15,1,0,2008-02-05
224,10017,10017.txt,2008-02-06 09:39:27,2008-02-06 10:14:40,116.39464,39.97296,116.39265,39.96839,35.21666666666667,0.6051295369411057,8,1.0309826469417795,9,2,0,2008-02-06
225,10017,10017.txt,2008-02-06 10:50:22,2008-02-06 12:05:48,116.41627,39.90687,116.35618,39.86708,75.43333333333334,27.906516624341595,14,22.19696417313958,10,2,0,2008-02-06
226,10017,10017.txt,2008-02-06 12:42:11,2008-02-06 13:12:21,116.42145,39.89553,116.36588,39.94658,30.166666666666668,16.012486049264886,7,31.848038551024086,12,2,0,2008-02-06
227,10017,10017.txt,2008-02-06 13:44:11,2008-02-06 13:59:17,116.36854,40.01275,116.39369,39.97251,15.1,13.93534838450848,5,55.37224523645754,13,2,0,2008-02-06
228,10017,10017.txt,2008-02-06 14:58:18,2008-02-06 18:56:11,116.39389,39.97265,116.39446,39.97305,237.88333333333333,78.85101964642583,39,19.888157410995095,14,2,0,2008-02-06
229,10017,10017.txt,2008-02-06 20:49:07,2008-02-06 21:02:59,116.37557,39.97548,116.33523,39.97362,13.866666666666667,5.107848398401074,4,22.101267108466182,20,2,0,2008-02-06
230,10017,10017.txt,2008-02-06 22:49:53,2008-02-06 23:30:33,116.34687,39.9752,116.62325,40.02314,40.666666666666664,25.508649542536993,5,37.635712439808685,22,2,0,2008-02-06
232,10017,10017.txt,2008-02-07 08:54:06,2008-02-07 10:59:50,116.62143,40.02347,116.39394,39.97269,125.73333333333333,78.92485348366276,30,37.662973560602595,8,3,0,2008-02-07
234,10017,10017.txt,2008-02-07 12:37:04,2008-02-07 17:47:48,116.57863,40.02091,116.3946,39.97308,310.73333333333335,44.78742858342628,63,8.64807674856976,12,3,0,2008-02-07
235,10017,10017.txt,2008-02-07 20:13:15,2008-02-07 20:32:02,116.39468,39.973,116.33497,39.97345,18.783333333333335,5.146051228223213,5,16.438140569302185,20,3,0,2008-02-07
236,10017,10017.txt,2008-02-07 21:50:21,2008-02-07 22:04:13,116.34048,39.97508,116.39463,39.97309,13.866666666666667,5.3485324100945,4,23.142688312908895,21,3,0,2008-02-07
237,10017,10017.txt,2008-02-08 10:30:33,2008-02-08 11:10:47,116.39411,39.97251,116.34941,39.93589,40.233333333333334,6.571678243359709,9,9.800348664496665,10,4,0,2008-02-08
238,10017,10017.txt,2008-02-08 11:51:45,2008-02-08 12:31:17,116.3571,39.90683,116.32521,39.98847,39.53333333333333,13.458991265481673,9,20.42679955975296,11,4,0,2008-02-08
239,10017,10017.txt,2008-02-08 16:04:37,2008-02-08 17:04:59,116.33876,39.98505,116.2294,39.90751,60.36666666666667,25.229175540420172,13,25.075933723222697,16,4,0,2008-02-08
241,10018,10018.txt,2008-02-02 13:37:21,2008-02-05 01:57:04,116.36999,39.93262,116.36989,39.9326,3619.7166666666667,302.6838348516445,658,5.017251835852347,13,5,1,2008-02-02
242,10018,10018.txt,2008-02-05 02:32:04,2008-02-06 19:51:52,116.36986,39.93273,116.43722,39.95371,2479.8,309.2993510395094,466,7.483652335821664,2,1,0,2008-02-05
243,10018,10018.txt,2008-02-06 20:55:43,2008-02-07 19:29:21,116.43689,39.9526,116.45571,39.95002,1353.6333333333334,119.18768853269756,262,5.2830121243777395,20,2,0,2008-02-06
244,10018,10018.txt,2008-02-07 20:09:31,2008-02-08 17:39:15,116.45393,39.95343,116.36952,39.93271,1289.7333333333333,108.34436045209246,249,5.040314504646088,20,3,0,2008-02-07
245,10019,10019.txt,2008-02-02 16:15:05,2008-02-02 17:51:11,116.32449,39.82922,116.28952,39.83391,96.1,11.806437253398025,17,7.371344799207924,16,5,1,2008-02-02
246,10019,10019.txt,2008-02-02 20:24:21,2008-02-03 02:52:02,116.28946,39.83378,116.28966,39.83398,387.68333333333334,169.11372136724407,68,26.172967495897797,20,5,1,2008-02-02
247,10019,10019.txt,2008-02-03 20:18:14,2008-02-04 02:38:29,116.28946,39.8338,116.28967,39.8339,380.25,124.79497970276202,69,19.691515534952586,20,6,1,2008-02-03
248,10019,10019.txt,2008-02-04 07:28:25,2008-02-04 09:20:01,116.2759,39.81484,116.28965,39.83412,111.6,96.15452852478543,19,51.69598307784163,7,0,0,2008-02-04
249,10019,10019.txt,2008-02-04 20:30:10,2008-02-05 01:44:49,116.28959,39.83336,116.2896,39.83383,314.65,126.85708591034003,53,24.19013238398348,20,0,0,2008-02-04
250,10019,10019.txt,2008-02-05 09:51:54,2008-02-05 10:40:29,116.28961,39.83243,116.33992,39.84318,48.583333333333336,4.899941937727921,8,6.051386269578222,9,1,0,2008-02-05
251,10019,10019.txt,2008-02-05 11:11:04,2008-02-05 12:28:29,116.47392,39.96323,116.28973,39.83381,77.41666666666667,80.9911933505756,15,62.77035437288959,11,1,0,2008-02-05
252,10019,10019.txt,2008-02-05 20:22:30,2008-02-06 01:03:58,116.29109,39.83247,116.28952,39.83386,281.46666666666664,95.1344660182511,55,20.279729847566557,20,1,0,2008-02-05
253,10019,10019.txt,2008-02-06 15:45:21,2008-02-06 22:38:53,116.28959,39.83383,116.3028,39.96111,413.53333333333336,120.63888720891572,73,17.50362703337484,15,2,0,2008-02-06
254,10019,10019.txt,2008-02-06 23:17:31,2008-02-07 02:00:02,116.26833,39.88551,116.29096,39.83245,162.51666666666668,85.72486302089109,26,31.649011062989224,23,2,0,2008-02-06
255,10019,10019.txt,2008-02-07 18:49:33,2008-02-08 01:57:10,116.28979,39.83405,116.28946,39.83392,427.6166666666667,173.26706423710158,85,24.311549723411375,18,3,0,2008-02-07
256,1002,1002.txt,2008-02-02 13:33:25,2008-02-03 00:33:17,116.33548,39.90586,116.47216,40.04215,659.8666666666667,184.15437138795488,219,16.744689255320207,13,5,1,2008-02-02
257,1002,1002.txt,2008-02-03 01:19:57,2008-02-03 02:32:09,116.47434,40.03367,116.46086,39.93054,72.2,30.703682599859587,21,25.515525706254504,1,6,1,2008-02-03
258,1002,1002.txt,2008-02-03 03:08:43,2008-02-03 18:01:09,116.29601,39.90914,116.46255,40.01008,892.4333333333333,283.9328516931401,208,19.089348711300644,3,6,1,2008-02-03
259,1002,1002.txt,2008-02-03 18:33:40,2008-02-03 20:05:01,116.46132,40.01254,116.40808,39.99773,91.35,20.981488816684735,21,13.780945035589317,18,6,1,2008-02-03
260,1002,1002.txt,2008-02-03 21:34:13,2008-02-04 05:18:22,116.40675,39.9983,116.42211,39.93942,464.15,157.95392742354457,167,20.418476021572065,21,6,1,2008-02-03
261,1002,1002.txt,2008-02-04 06:36:25,2008-02-04 09:17:17,116.42277,39.93515,116.48726,40.02462,160.86666666666667,57.90053174389166,63,21.595722573353704,6,0,0,2008-02-04
262,1002,1002.txt,2008-02-04 13:57:03,2008-02-04 15:02:28,116.48583,40.02117,116.41792,39.87387,65.41666666666667,22.04512127568877,21,20.21972906814766,13,0,0,2008-02-04
263,1002,1002.txt,2008-02-04 15:52:50,2008-02-04 16:40:30,116.41522,39.8741,116.4924,40.03971,47.666666666666664,26.124550501325594,20,32.88404958208816,15,0,0,2008-02-04
264,1002,1002.txt,2008-02-04 19:17:58,2008-02-04 20:23:11,116.4742,40.03578,116.47217,40.0422,65.21666666666667,18.554055424231652,26,17.069920656078185,19,0,0,2008-02-04
265,1002,1002.txt,2008-02-05 09:32:46,2008-02-05 09:53:40,116.47211,40.04218,116.48677,40.02306,20.9,3.2090592524611417,10,9.212610294146819,9,1,0,2008-02-05
266,1002,1002.txt,2008-02-05 10:25:09,2008-02-05 18:17:43,116.48727,40.02467,116.46197,40.00988,472.56666666666666,116.41669455503748,180,14.780986823662795,10,1,0,2008-02-05
267,1002,1002.txt,2008-02-05 19:44:09,2008-02-05 20:46:42,116.46983,40.0102,116.47218,40.0422,62.55,14.145074038733448,25,13.568416344108822,19,1,0,2008-02-05
268,1002,1002.txt,2008-02-06 00:24:02,2008-02-06 15:45:22,116.47222,40.04196,116.48724,40.02465,921.3333333333334,233.51299892635583,321,15.207069394625199,0,2,0,2008-02-06
269,1002,1002.txt,2008-02-06 19:03:47,2008-02-06 19:43:09,116.49237,40.02157,116.47215,40.0422,39.36666666666667,8.98153610319281,12,13.689047405374307,19,2,0,2008-02-06
270,1002,1002.txt,2008-02-06 22:14:05,2008-02-07 01:36:04,116.4741,40.0379,116.47218,40.04222,201.98333333333332,88.56879763226053,59,26.309734423313632,22,2,0,2008-02-06
271,1002,1002.txt,2008-02-07 03:32:56,2008-02-07 09:47:42,116.4746,40.02791,116.49915,40.05731,374.76666666666665,195.50068398718747,123,31.29958473511852,3,3,0,2008-02-07
272,1002,1002.txt,2008-02-07 10:48:31,2008-02-07 11:04:20,116.48652,40.02771,116.48728,40.02466,15.816666666666666,5.393605608894281,7,20.46046384828178,10,3,0,2008-02-07
273,1002,1002.txt,2008-02-07 12:55:18,2008-02-07 16:41:41,116.4886,40.01732,116.51216,40.01135,226.38333333333333,88.4035101966808,68,23.43021694088573,12,3,0,2008-02-07
274,1002,1002.txt,2008-02-07 20:59:29,2008-02-07 23:24:22,116.51227,40.01137,116.47223,40.04198,144.88333333333333,28.171595466654228,47,11.666598835839782,20,3,0,2008-02-07
275,1002,1002.txt,2008-02-08 00:17:31,2008-02-08 04:52:01,116.47326,40.02034,116.44941,39.95157,274.5,98.01017916556745,92,21.4229899815448,0,4,0,2008-02-08
276,1002,1002.txt,2008-02-08 05:48:24,2008-02-08 08:44:41,116.44181,39.93241,116.47215,40.04209,176.28333333333333,70.91444696159076,69,24.136523500210522,5,4,0,2008-02-08
277,1002,1002.txt,2008-02-08 09:41:58,2008-02-08 17:12:12,116.47559,40.03992,116.54959,40.06731,450.23333333333335,38.496617733417324,175,5.130222249215309,9,4,0,2008-02-08
278,10020,10020.txt,2008-02-02 15:40:18,2008-02-03 10:15:12,116.28207,39.91945,116.19044,39.92142,1114.9,30.072868602061007,197,1.6184161055912283,15,5,1,2008-02-02
279,10020,10020.txt,2008-02-03 12:23:00,2008-02-08 17:36:25,116.2891,39.91394,116.28223,39.91898,7513.416666666667,421.2424144183767,1372,3.363921633314085,12,6,1,2008-02-03
280,10021,10021.txt,2008-02-02 13:37:51,2008-02-02 19:14:36,116.38489,39.8989,116.4142,39.92453,336.75,67.46634442931924,62,12.020729519700533,13,5,1,2008-02-02
281,10021,10021.txt,2008-02-03 08:29:10,2008-02-03 16:33:53,116.41081,39.93436,116.40471,39.9071,484.71666666666664,120.64462467663412,77,14.933832439427944,8,6,1,2008-02-03
282,10021,10021.txt,2008-02-03 17:25:26,2008-02-03 20:21:28,116.39765,39.90657,116.414,39.92454,176.03333333333333,38.717188254171134,36,13.196542105189934,17,6,1,2008-02-03
283,10021,10021.txt,2008-02-04 07:58:33,2008-02-04 17:54:49,116.41398,39.92442,116.56497,40.07163,596.2666666666667,186.96559288650474,115,18.813621824447036,7,0,0,2008-02-04
284,10021,10021.txt,2008-02-04 19:36:42,2008-02-04 23:16:03,116.56497,40.07148,116.4145,39.92457,219.35,38.334236521846435,34,10.485772470074247,19,0,0,2008-02-04
285,10021,10021.txt,2008-02-05 08:17:20,2008-02-05 19:07:02,116.4139,39.92404,116.41451,39.92473,649.7,148.87538525993563,122,13.748688803441798,8,1,0,2008-02-05
286,10021,10021.txt,2008-02-06 08:21:46,2008-02-06 19:24:41,116.41407,39.92463,116.41398,39.9247,662.9166666666666,234.9757927143702,122,21.267450754789007,8,2,0,2008-02-06
287,10021,10021.txt,2008-02-07 11:05:14,2008-02-07 15:53:18,116.41419,39.9244,116.41413,39.92447,288.06666666666666,106.88886983814983,58,22.26336099382894,11,3,0,2008-02-07
288,10021,10021.txt,2008-02-08 09:32:29,2008-02-08 12:46:46,116.41385,39.92446,116.56315,40.06628,194.28333333333333,46.73968854958383,38,14.434492474779256,9,4,0,2008-02-08
289,10021,10021.txt,2008-02-08 13:25:52,2008-02-08 17:37:20,116.58578,40.07082,116.40489,39.90715,251.46666666666667,55.62972536257582,49,13.27326426996772,13,4,0,2008-02-08
290,10022,10022.txt,2008-02-02 13:36:27,2008-02-05 12:51:07,116.3854,39.85403,116.48394,39.93301,4274.666666666667,386.10190797771867,757,5.419396712101478,13,5,1,2008-02-02
291,10022,10022.txt,2008-02-05 13:26:56,2008-02-08 17:37:23,116.56381,40.07014,116.41918,39.89214,4570.45,571.6787502376691,878,7.504890112409094,13,1,0,2008-02-05
292,10023,10023.txt,2008-02-02 13:34:04,2008-02-02 16:09:07,116.5127,39.97629,116.56628,40.07093,155.05,49.42192923445392,56,19.124900058479426,13,5,1,2008-02-02
293,10023,10023.txt,2008-02-02 17:54:13,2008-02-02 22:02:41,116.56624,40.07093,116.23217,39.83701,248.46666666666667,79.15242598150903,88,19.11381362580041,17,5,1,2008-02-02
294,10023,10023.txt,2008-02-02 23:30:06,2008-02-02 23:37:56,116.2168,39.75649,116.20287,39.73957,7.833333333333333,11.289137798262427,4,86.4699916462654,23,5,1,2008-02-02
295,10023,10023.txt,2008-02-03 10:02:59,2008-02-03 15:37:43,116.20287,39.73963,116.56519,40.07077,334.73333333333335,71.98042848232983,99,12.902287519238568,10,6,1,2008-02-03
296,10023,10023.txt,2008-02-03 17:01:16,2008-02-03 22:02:54,116.5652,40.07077,116.21672,39.76213,301.6333333333333,97.77330664786845,113,19.44877356240062,17,6,1,2008-02-03
299,10023,10023.txt,2008-02-04 09:09:53,2008-02-04 11:21:28,116.20289,39.73959,116.32817,39.92547,131.58333333333334,78.16803235752279,47,35.643434640542374,9,0,0,2008-02-04
300,10023,10023.txt,2008-02-04 12:10:49,2008-02-05 01:16:13,116.32682,39.9357,116.2029,39.73962,785.4,39.06112786949543,296,2.984043381932424,12,0,0,2008-02-04
301,10023,10023.txt,2008-02-05 09:55:16,2008-02-05 15:06:59,116.20278,39.73953,116.327,39.93593,311.71666666666664,96.19800685815095,121,18.516431839242017,9,1,0,2008-02-05
302,10023,10023.txt,2008-02-05 17:32:11,2008-02-05 19:22:34,116.3268,39.93552,116.2169,39.76108,110.38333333333334,29.096345401994256,40,15.815618820350192,17,1,0,2008-02-05
303,10023,10023.txt,2008-02-05 21:34:37,2008-02-05 21:43:28,116.21691,39.76122,116.2028,39.73957,8.85,2.8022941713258875,5,18.99860455136195,21,1,0,2008-02-05
